,Rating,reviewTime,UserId,ItemId,reviewText,unixReviewTime,1,2,3,4,5
1922,5,"01 1, 2017",A29F4PQDQ8MU0M,B000URXP6E,"Smells Great, Boyfriend loves the scent.",1483228800,0,0,0,0,1
6165,5,"01 10, 2011",A3THDGBJ96OB1W,B010SV3L3I,"Great product.  We can not be without this product now.  My husband has suffered for years with a rash that nothing cleared it up.  I was given this product as a present.  I loved it and my husband bought me a couple more as gifts.  One scent did not suit me, so he started using it.  He noticed the rash immediately started to clear up.  It continued to clear the areas up that he had not had anything work before, even prescription meds.
I love the silky feeling left on the skin when using the product.  I have to wash my hands often at work and is a problem all year long.  This product has really been a blessing for him and me.",1294617600,0,0,0,0,1
2870,5,"03 5, 2017",A36CT6022EC8KS,B0012Y0ZG2,Smells great!! Thanks for the fast delivery!,1488672000,0,0,0,0,1
1875,5,"04 3, 2017",A15IKO3Q6RSA1V,B000URXP6E,Great product,1491177600,0,0,0,0,1
973,5,"02 18, 2014",A1IW22SHMMASQ6,B0009RF9DW,"Have used this fragrance for years now; just love it!!!  Hard to find the matching shower gel, so very happy to have found
it on Amazon.  Five stars all the way!!!",1392681600,0,0,0,0,1
3792,5,"07 21, 2014",A3ESTWDBNOUJQ7,B001LFF31Y,"great tooth brushes, great deal on the 4 count so I got them for my whole family and I now ordered extra so that we always have them for trips and to replace old ones with or for a guest, I do recommend these!",1405900800,0,0,0,0,1
4005,5,"12 12, 2016",A1XCIY3DWUIC3C,B001OHV1H4,I have been using this shampoo for a long time and was happy to have it available to me a 4 pack; to me it's the best shampoo available,1481500800,0,0,0,0,1
7091,5,"05 5, 2011",AA83QXB39NF8B,B0002Z8HVM,Love this soap. Thank you for sending it so quickly and it came in great packing so it was in perfect condition.  Thank you again.,1304553600,0,0,0,0,1
6971,4,"07 19, 2017",ALT912P4A1Q58,B01E7UKR38,Okay the color is wonderful especially if you like pink like I do it also has a pearl shine to it which I also like. The brush is rounded to help with the curve of the nail. According to the direction it should last up to 14 days. I have not had it on that long to say if that statement is correct or  not. Make sure your nail are clean from any residue of any kind this also applies to toe nails. Add two coats of the nail polish make sure it is completely dry and then finish with one coat of the top polish. I mainly polish my toe nails I do not have long fingers nails so I shy away from that.,1500422400,0,0,0,1,0
2693,4,"09 6, 2017",A16AXQ11SZA8SQ,B0010ZBORW,"This brush has brushes on both sides, a narrow row of stiff bristles that are great for cleaning under my fingernails, and a wider row of softer bristles that are great for smoothing my skin and cuticles.  I did mark this down a star because it's supposed to ""Clean and Remove Calluses.""  You really need a file or pumice stone for that job.  I really think the only type of bristles that would remove calluses would be wire bristles -- and that would make it dangerous to use for a manicure.",1504656000,0,0,0,1,0
6099,5,"07 29, 2015",A2FYKVIX9WEISX,B00YMLWSDU,"This product is nice. It is a thin white liquid. Not as thin as water so you don't have to worry about it running off your finger when you use a pump. It rubs in well and doesn't feel sticky or leave a residue. One pump was enough to do my whole face so this little container will last a while. I have been using it for 4 days and it has helped me cut back on the acne that has been springing up on my chin recently. So I don't have to look like a hormonal teenager anymore. It does have a smell that is a little weird but it doesn't linger. I am a fan of this product.

I received this product at a discounted price in exchange for on honest and unbiased review. This is my own opinion.",1438128000,0,0,0,0,1
8729,4,"01 10, 2017",A307ZU1HJGG4ZH,B019TV2LOI,Love this brush.,1484006400,0,0,0,1,0
8257,5,"04 17, 2015",A2DJ4Z50VR3K39,B00URZEVSU,"I ordered these tattoos as a sample for review and evaluation and I love them! They are very easy to apply and they look really good on. I love the variety of the designs, once I got to looking at them there are tons of options to build your own look. I put a set on the inside of my arm and on my ankle recently and they stay on for a few days if you are gentle with them. I wash over them really lightly in the shower so I don't rub them off. When You are ready to remove them they come off very easily. Overall I am very happy and I really like using these. I have not had any problems or concerns nor do they cause me any irritation.",1429228800,0,0,0,0,1
6674,5,"04 6, 2016",A1KNZP9U9YXFXF,B01AMOTPI6,Love it,1459900800,0,0,0,0,1
3161,5,"10 18, 2015",ANNRN691N2WR,B0012Y0ZG2,I would recommend this eye cream because it is extremely moisturizing and it only takes a small dab for each eye.  I could tell after only a few times of using it that the fine lines around my eyes weren't as noticeable.,1445126400,0,0,0,0,1
2542,5,"08 13, 2013",A10JB7YPWZGRF4,B000URXP6E,"I continually get compliments on how wonderful I smell whenever I have used this product- especially when using it with the body lotion. I bought this product at Bath and Body during one of their annual sales a year ago and now they no longer carry it. However, other dealers have it online for $ 45 and the lotion for $45  up to 95? I don't know why Bath & Body stopped selling it.",1376352000,0,0,0,0,1
5003,5,"03 18, 2016",A3REJDGMZ1K6L8,B00BWIT33Y,Great product. Easy to use.,1458259200,0,0,0,0,1
9029,5,"07 22, 2018",A3SR36PIOEYYO1,B01G3N20HI,nice wig for the price,1532217600,0,0,0,0,1
3348,4,"11 1, 2014",A3TH0R81AWDJ49,B0012Y0ZG2,"Nice shampoo, and the smell is magnificent. Lingers on the hair all day, I get compliments all the time. I usually leave it on my hair for 10 minutes, wash it out, leave it to air dry naturally and use a frizz eliminating or heating serum with the flat iron. Wouldn't recommend it for coarse hair, it didn't leave the same results for my brother.",1414800000,0,0,0,1,0
8505,4,"06 30, 2016",ARCCGXYM82JRG,B015420TUE,"These are Good for our needs.  I use nail wraps for more than just nails.

My son has a medical device (dex cgm) that includes a sensor attached to his body that is a little bigger than the larger nail wraps.  It gets boring and it's nice to change up how it looks a bit.  The larger nail wraps do a great job of changing it up and adding a little fun at times to the dull medical device.

These nail wraps are a little smaller then others we've had so they don't  cover the entire sensor quite as thoroughly as others we've used, but it's decent.

Nail wraps work much better than stickers or things like that.  Nail wraps look more like they are painted on, like they belong there vs stickers.  Plus this devices gets a lot of wear and sticks don't last and look awful quickly.  We also typically cover the sensor with a clear tape and it sticks to  stickers and so even covered they come off as soon as the tape is removed.  Nail wraps, are more oa nail polish and last a long time - they can last a few months if you don't decided the change it sooner.

While the Tattify wraps are a little small, I LOVE that they offer a lot of boy and make teen appropriate designs.  The hard part of changing the look of medical devices has always been finding designs that a boy and especially a mail teen likes.

The second use - we have a teen daughter.  Our son gets the bigger ones for his sensor, our daughter gets the small ones for her nails.  It's a great double use and win win all around.

I received this product at a discount in exchange for an honest review.",1467244800,0,0,0,1,0
3099,5,"02 20, 2016",A21931Z4J17AJ2,B0012Y0ZG2,Nice fruity fragrance!,1455926400,0,0,0,0,1
6639,5,"05 5, 2013",A1V8K06OE0G1IV,B019FWRG3C,"Very good spray for linens! I like using it for shirts and tablecloths, as well as anything you want to smell great.",1367712000,0,0,0,0,1
8522,5,"02 12, 2018",A2TRMX7KR6IIVA,B015OY20PE,Came on time. She will love it!,1518393600,0,0,0,0,1
7219,5,"10 3, 2008",A1WX42M589VAMQ,B001BUGLPQ,"Seen the fashion pages lately? Fall is officially purple/plum/magenta/violet mad this year.

I'm wearing Bogota Blackberry by OPI on my nails right now (a great deep burgundy color), but I'm aching to try this purple shade. I've seen it for a few weeks now on the toes of my Pilates instructor. She and I are both olive skin toned women of medium-dark coloring, and we carry deep tones well. This particular color she's been wearing--ie, Essie's Bermuda Shorts--looks nicer on toes than in the amazon pic. It's a strong purple that retains depth and brightness. And the fact that one pedicure has lasted her weeks (it's  now finally chipped and wearing off after nearly four weeks!) makes me want to try Essie for a change. (I've been a diehard OPI gal for years.)

So, I give the color a thumbs up for its compatibility with the season's color obession, and also for its plain old purple happy-joy-joy fun look. And for those of us who want quality, my observation of how this has endured on my dancer/excercise physiologist/Pilates expert trainer, who is constantly barefoot and using her toes, this is a great polish that wears nicely and lasts a loooooooong time.

Bermuda Shorts, here I come.

Mir",1222992000,0,0,0,0,1
232,5,"07 14, 2016",A1PC83477QHU77,B00006L9LC,just what I wanted and at a great price,1468454400,0,0,0,0,1
5108,5,"10 31, 2015",A35H2VC3O5Q8BI,B00EBZD0PW,Works good last all day!!,1446249600,0,0,0,0,1
2909,5,"12 27, 2016",A27V608OPEA3CD,B0012Y0ZG2,This is one of my favorite bath and body products. I love the fragrance.,1482796800,0,0,0,0,1
4034,5,"09 5, 2016",ARFFWJFJWCAGE,B001OHV1H4,Seems to work as usual.,1473033600,0,0,0,0,1
6034,4,"11 9, 2015",A392X0SV97FYXA,B00WQALWHM,"This vitamin C serum with Retinol also has CoQ10. I had not seen that combination before so I gave this a try- I liked that the bottle came with protective shrink wrap.
I do like the bottle with the pump vs the dropper- keeps the product cleaner and easy to use with one hand dispensing on my application finger.
The scent is very citrus and helped wake me up when using in the morning. I did enjoy the scent. My daughter did not- so it's a personal preference- if you like fragrance free products- skip this one.
A little product went a long way- and my skin really drank it in- all the lines, wrinkles, nooks and crannys! it was not greasy or drying. I liked the way it left my skin feeling- I then followed with my regular moisturizer in the mornings and before bed I follow with&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Best-Collagen-Cream-For-Face-Stretch-Marks-Eyes-Body-Scars-BIG-4-OZ-Collagen-Night-Cream-Best-Collagen-Elastin-Cream-Regimen-Our-Anti-Wrinkle-Collagen-Cream-Helps-Fill-In-Lines-Wrinkles-Leaving-Your-Skin-Smooth-Plump-With-That-Radiant-Youthful-Appearance/dp/B00WQAM7WQ/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Best Collagen Cream For Face, Stretch Marks, Eyes, Body, Scars - BIG 4 OZ Collagen Night Cream - Best Collagen Elastin Cream Regimen. Our Anti Wrinkle Collagen Cream Helps Fill In Lines, Wrinkles, Leaving Your Skin Smooth Plump With That Radiant Youthful Appearance.</a>- I just hope I have not started using Vitamin C serums too late in life!
I was very fortunate to have the opportunity to receive this product at no cost for testing, inspecting and reviewing. I was not compensated and am not required to write this review and this is my opinion based on my experience with this product",1447027200,0,0,0,1,0
